     Data was extracted at:  "     19:22:22  16/11/2022     "
VARIABLES =   X,   Y,   Z,  P,   T,   Sg,   Ss,   XNaCl,   YH2Og,    XCO2aq,   PCAP,   K_red,  Dg,   Dl,
ZONE T= "      1.00yr"  F=POINT
 0.1450000E+02 0.0000000E+00 -.5000000E+01 0.1510200E+08 0.6000000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.2622100E-25 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029550E+04
 0.1450000E+02 0.0000000E+00 -.1500000E+02 0.1520300E+08 0.6033000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.4186100E-21 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029430E+04
 0.1450000E+02 0.0000000E+00 -.2500000E+02 0.1530400E+08 0.6067000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.3034200E-17 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029300E+04
 0.1450000E+02 0.0000000E+00 -.3500000E+02 0.1540500E+08 0.6100000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.1258000E-13 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029180E+04
 0.1450000E+02 0.0000000E+00 -.4500000E+02 0.1550600E+08 0.6133000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.3122600E-10 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029060E+04
 0.1450000E+02 0.0000000E+00 -.5500000E+02 0.1560800E+08 0.6167000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.4471200E-07 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1028930E+04
 0.1450000E+02 0.0000000E+00 -.6500000E+02 0.1570900E+08 0.6200000E+02 0.0000000E+00 0.0000000E+00 0.5999800E-01 0.1000000E+01 0.3269700E-04 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1028810E+04
 0.1450000E+02 0.0000000E+00 -.7500000E+02 0.1581100E+08 0.6233000E+02 0.0000000E+00 0.0000000E+00 0.5948100E-01 0.1000000E+01 0.8620900E-02 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1030340E+04
 0.1450000E+02 0.0000000E+00 -.8500000E+02 0.1592800E+08 0.6267000E+02 0.1400800E+00 0.0000000E+00 0.5773800E-01 0.3323800E-02 0.3757400E-01 -.1173000E+05 0.1000000E+01 0.6125300E+03 0.1035810E+04
 0.1450000E+02 0.0000000E+00 -.9500000E+02 0.1603400E+08 0.6300000E+02 0.2017600E+00 0.0000000E+00 0.5773800E-01 0.3357100E-02 0.3757900E-01 -.1530700E+05 0.1000000E+01 0.6130100E+03 0.1035680E+04
 0.1996000E+02 0.0000000E+00 -.5000000E+01 0.1510200E+08 0.6000000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.9978300E-27 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029550E+04
 0.1996000E+02 0.0000000E+00 -.1500000E+02 0.1520300E+08 0.6033000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.1608200E-22 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029430E+04
